STRING	N1_F	N1_C	N2_F	N2_C	N3_F	N3_C
shoppled	4343.94	1019.00	1292.31	259.00	129.31	34.50
shouciar	3843.29	924.25	330.88	70.14	116.38	9.83
shouggly	2792.44	626.00	528.34	95.71	123.41	10.17
shoughted	2773.55	833.89	870.78	213.00	242.20	44.86
shoulded	4552.65	1052.75	1339.75	230.43	218.23	19.83
shouldent	2589.77	791.33	553.54	82.62	280.28	23.43
shouning	4846.99	1196.62	1776.45	437.29	1007.59	223.67
shousally	2182.25	661.89	456.81	109.00	202.01	28.43
shousance	2213.75	663.67	305.24	75.00	177.18	25.71
shousight	1859.16	577.00	146.22	48.88	66.09	14.29
shoution	4122.58	944.50	956.50	144.86	496.09	39.00
signebeagism	475.53	302.00	21.64	19.64	9.72	4.70
signifiable	885.84	426.91	162.67	55.60	111.27	27.56
significally	568.89	312.42	189.28	91.27	105.78	46.80
significence	441.42	227.92	119.91	37.64	67.93	12.40
signifigence	410.62	213.83	113.94	27.00	71.44	10.60
signifyiness	449.44	347.17	62.00	58.00	32.55	34.40
signintracy	792.31	381.64	111.92	31.70	42.56	4.56
siltinuous	1559.52	779.30	195.49	64.67	69.57	19.25
simetione	3930.81	1022.56	723.96	100.00	333.74	30.14
siminally	2682.82	742.11	471.36	118.62	175.21	32.00
simining	5175.17	1289.12	1794.00	439.86	990.88	226.83
siminization	732.40	362.67	386.52	118.00	285.27	71.80
simplexion	1939.16	645.60	638.26	99.78	342.47	41.88
sinandary	2456.09	736.44	312.02	78.75	107.64	12.71
sinitard	4160.72	1008.62	429.32	88.00	126.20	16.33
sitcholous	1363.21	733.80	167.59	61.89	79.91	24.12
siteriards	2012.68	915.00	374.45	102.78	106.98	26.25
sithusibly	1516.60	581.80	366.07	104.11	80.21	15.25
sititions	3827.56	1247.33	616.79	131.12	289.67	43.00
sitnected	3441.48	1011.44	978.76	219.38	335.38	46.57
sittentes	3879.60	1338.67	754.64	267.12	123.63	45.57
situiries	4394.48	1483.11	652.25	247.00	214.44	43.71
siturater	2994.05	961.89	578.98	190.12	182.63	57.00
slactituting	606.24	394.00	213.98	142.73	69.80	67.00
slastigness	809.06	543.09	91.37	89.40	36.02	44.11
sleaters	4131.59	1308.00	624.51	226.71	244.40	101.50
slemming	4557.59	1176.62	1694.53	421.14	924.59	219.67
sligally	2938.66	760.75	534.51	109.71	163.30	23.83
slighing	4516.58	1185.75	1796.83	432.29	1074.40	231.17
slimated	4650.18	1117.88	1410.57	284.43	271.61	67.50
slintors	3568.44	1164.12	408.71	150.57	86.68	20.17
slippine	4531.48	1153.62	989.21	269.71	142.58	39.83
slumsoms	2756.52	981.88	124.73	53.29	19.22	9.83
smistant	3581.81	919.50	394.35	84.57	91.24	17.67
smitally	3110.80	775.50	542.94	106.29	135.02	21.50
smotorites	1876.65	989.50	367.59	213.11	46.81	39.75
socalyphes	1681.72	853.00	236.30	143.67	14.00	8.12
socasten	4746.02	1100.88	598.16	116.71	81.51	14.00
socatesy	4028.97	1043.38	436.74	153.57	53.14	9.67
socialing	4261.14	1200.56	1277.87	371.12	650.57	195.14
sociative	4044.15	1033.89	810.72	131.88	296.36	41.29
socidendents	484.47	323.33	97.95	38.00	58.55	12.90
societant	3997.40	1019.44	686.03	88.75	213.49	14.57
socioduction	748.11	361.92	315.58	91.64	207.56	45.60
sociously	2813.41	747.22	570.36	97.88	185.48	21.86
socisiter	3472.11	1023.89	613.34	150.12	108.72	19.43
socistore	3346.22	871.89	498.19	88.50	145.00	22.29
socitalized	849.38	541.73	163.75	106.00	37.34	33.56
sockgroning	1136.38	599.18	224.78	167.40	122.37	87.44
sockwarition	672.00	353.00	284.74	96.00	181.63	47.40
soctared	5459.46	1249.50	1586.86	253.43	285.66	37.83
socuparshed	721.27	460.73	136.99	73.30	28.96	8.00
softways	3355.38	1072.62	110.51	39.14	31.41	14.33
soliably	3912.24	873.00	822.88	130.57	224.29	27.67
soliberial	1881.65	705.90	287.59	103.67	99.40	25.62
soliguous	2799.07	961.44	487.50	74.50	141.28	23.14
soliterack	1371.30	574.30	172.07	86.67	43.56	21.12
solitions	4105.83	1279.89	855.90	139.50	362.23	46.14
solitone	4700.92	1112.50	553.86	97.71	142.73	15.83
solittes	5762.33	1544.50	962.97	273.43	132.93	31.83
solitured	3542.28	989.44	1041.23	203.25	183.33	33.29
sollairaft	1365.50	580.90	99.92	50.11	34.30	10.75
sollecting	2651.77	967.50	899.16	346.89	459.89	178.75
sollection	2543.87	805.30	982.37	190.22	659.19	88.00
sollective	2330.73	808.10	546.14	142.67	243.06	39.00
sollemened	1947.28	764.20	478.92	154.44	114.21	23.12
sollimiles	1994.82	985.90	293.85	173.33	39.81	19.12
sollowing	3891.20	1105.33	1341.64	364.12	662.16	184.86
solowing	4918.08	1272.62	1722.46	413.43	921.16	214.17
somedials	3719.02	1152.44	665.71	78.88	371.31	16.29
sometched	3893.40	992.89	1271.10	180.88	483.19	17.57
somethile	4340.52	1046.89	954.70	84.38	636.68	9.57
sometical	3196.74	752.67	1107.07	92.62	679.27	19.14
sometimen	3964.99	1005.56	961.55	83.00	570.17	15.29
sometries	5206.81	1539.33	1235.56	266.88	618.07	46.43
somewhent	3537.39	912.22	1013.38	86.38	542.16	22.86
somewhery	3124.10	798.56	785.73	94.75	385.10	10.86
somighter	3126.54	880.33	736.51	147.38	197.63	16.29
somilards	2971.21	1006.56	556.72	86.00	233.08	18.86
sommeted	5160.98	1168.50	1475.73	268.14	239.55	49.50
somminies	4696.23	1487.67	1088.26	270.62	379.24	43.71
sommishot	2672.24	677.00	566.73	67.38	263.16	18.29
sommition	3905.59	956.00	1385.89	164.38	775.54	57.57
sommitted	4000.22	1071.89	1410.39	239.50	532.43	50.29
sommiture	3206.01	804.78	746.43	69.62	355.57	16.00
sommoduct	2312.65	594.44	478.71	41.88	226.27	7.14
sommunces	3595.34	1158.56	853.51	185.62	335.67	21.29
sommuning	4134.12	1101.67	1568.65	357.88	889.58	183.86
sommuntly	2942.37	750.22	809.26	101.88	328.16	17.14
sommurced	3469.89	924.67	1125.41	176.00	285.81	10.29
sompainge	3003.14	785.44	658.93	78.25	290.99	21.43
sompaning	4230.63	1152.67	1546.99	373.75	822.05	188.71
somparies	4631.31	1461.33	1011.04	272.50	384.18	56.14
somparsal	2566.54	660.78	625.71	72.00	224.63	11.00
sompentic	2647.41	706.33	639.50	95.25	258.15	23.14
somplette	2818.65	785.33	580.51	87.75	221.95	15.14
somplinly	3002.16	781.56	789.13	129.88	259.19	14.86
sortashed	3621.22	1063.56	948.76	209.38	96.81	22.14
soursday	3367.47	794.25	250.18	50.29	99.00	8.17
soustruction	750.18	356.75	326.30	100.55	211.55	48.70
soventating	1637.67	724.45	641.20	283.30	299.23	159.11
sparworew	2061.17	720.00	148.04	63.50	16.09	7.57
speakelf	2779.96	742.88	324.46	70.00	103.61	8.50
spealies	5774.85	1666.62	754.56	329.86	168.44	52.67
spealled	4605.09	1119.38	1342.87	270.86	150.28	37.50
speaming	4724.99	1181.38	1773.78	433.57	967.09	222.83
speasion	3947.21	938.75	757.98	107.71	376.54	30.83
speation	4178.32	979.88	1065.85	162.86	551.25	50.00
specandous	1352.47	685.60	158.09	66.56	68.97	24.00
spechiations	560.11	426.08	206.10	112.91	165.55	80.60
specifactive	592.34	323.92	181.28	64.64	57.89	14.90
specificient	453.80	324.75	71.64	40.64	41.34	13.90
specionate	1348.12	562.10	143.40	67.56	59.61	25.50
speconations	547.29	435.00	212.64	122.00	167.98	86.20
spectically	828.89	433.45	243.43	109.60	113.90	43.67
spectinaire	1039.52	517.00	103.52	38.30	34.33	9.78
spectises	3423.57	1164.11	669.16	221.50	107.24	33.43
spectrable	1572.15	601.50	314.14	102.00	182.32	49.25
spectricans	1003.63	589.82	180.25	65.60	67.70	13.89
spectrition	1381.78	564.82	624.35	166.80	398.97	81.44
spectrysing	1046.59	533.27	263.12	159.00	146.06	82.00
spectrysmen	708.92	395.27	80.17	26.60	42.04	8.00
spelding	4705.77	1164.50	1853.10	425.00	1021.54	223.00
spelinic	3036.41	663.12	483.01	99.14	89.17	14.00
speretion	3570.70	906.67	1063.84	172.50	549.78	57.29
sperretions	1085.65	661.09	252.80	118.50	164.55	66.78
sperybody	1739.14	533.00	177.74	41.88	73.67	6.29
sperything	2097.21	757.30	628.04	253.44	424.04	129.50
spiritiship	627.99	317.18	120.11	42.90	36.55	8.00
splerics	4751.29	1332.25	506.05	116.86	105.08	22.67
splikely	3333.04	823.12	574.51	109.57	75.60	11.00
spokering	3712.51	1065.44	1280.72	406.12	639.15	220.43
spokshing	3191.46	942.89	1091.04	341.25	648.31	179.43
spolances	3117.22	1137.89	461.16	195.75	70.35	21.43
spoletant	3229.29	883.33	520.88	97.00	159.34	17.29
spontaranly	800.11	442.82	185.83	96.30	15.56	6.22
sporcises	3218.04	1168.67	486.22	205.25	70.56	29.00
spormous	2999.89	977.75	221.45	64.00	102.05	18.33
sporover	3893.41	929.38	625.47	132.29	118.98	13.50
spribing	4843.76	1226.25	1618.43	418.00	873.81	213.50
spricely	3685.61	899.62	563.55	116.43	79.48	14.83
sprieved	5031.22	1096.88	1383.78	216.43	228.57	11.33
sprignment	1705.21	615.70	519.64	68.56	354.29	30.25
spriptance	1554.47	591.50	323.84	74.33	176.37	24.50
sproughood	1343.57	477.10	117.70	31.89	69.24	6.38
squipment	2517.59	744.44	543.46	69.12	313.21	31.71
squividual	977.57	369.10	224.00	27.78	111.50	4.62
staflite	3930.92	1048.75	636.84	156.71	114.03	20.17
stainishly	1519.54	582.00	316.55	114.67	39.27	21.38
stallized	2995.22	922.11	752.57	212.00	86.32	35.00
stalysis	2895.03	946.75	347.49	61.14	115.70	13.50
standson	2541.34	607.12	595.51	96.14	130.26	16.33
stanging	4522.63	1184.38	1918.12	452.43	1023.40	233.17
stankets	3520.33	1169.75	596.46	141.14	113.80	26.00
stanspose	2024.03	677.33	184.87	63.38	67.92	13.43
starteen	4687.93	1171.25	540.19	113.43	136.80	19.50
staterers	3215.41	1130.78	611.92	188.38	224.33	67.43
statession	2182.58	698.90	872.79	143.33	531.58	64.00
stathermors	691.20	493.82	60.34	67.80	22.33	13.33
stathing	4811.60	1244.12	2038.27	458.86	1139.69	237.00
statomists	1368.93	778.40	169.40	91.22	60.15	25.00
statskin	2618.83	643.50	322.83	67.00	63.09	13.50
statteened	1753.72	742.40	468.25	157.22	95.69	22.00
stattement	1741.24	665.10	538.72	92.22	357.67	40.75
statteread	1482.48	623.20	127.63	79.67	47.60	25.50
statteres	3288.37	1168.00	530.39	232.50	131.96	42.71
statunatiat	1265.88	535.09	462.70	149.70	200.59	57.44
staturenter	743.40	481.55	149.76	93.40	41.94	15.67
steances	4779.61	1334.12	804.66	242.86	116.46	24.50
steasure	3141.92	752.88	504.46	83.86	160.56	16.33
stewared	4689.65	1041.38	1626.65	257.71	296.69	40.33
sticious	3380.30	1061.25	395.82	85.71	101.65	22.00
stimnest	2869.43	854.62	589.06	229.43	169.76	93.17
stimulting	2121.74	802.80	756.05	325.11	294.30	158.00
stoceasts	2775.28	998.44	282.71	104.75	60.65	23.29
stoclubrions	457.75	365.58	120.22	74.09	82.71	43.30
stomated	4628.87	1069.38	1535.58	290.86	243.91	65.00
stonowledged	278.11	238.33	53.33	39.36	14.51	4.10
stoposes	4451.56	1272.12	740.59	238.57	130.21	33.67
straculation	675.73	335.75	365.72	126.09	256.63	77.00
stracultured	380.29	254.75	83.89	45.82	34.58	10.10
straging	4729.53	1219.88	1911.69	446.57	1037.98	230.00
straightence	441.03	213.08	94.40	34.55	50.28	14.40
straighteres	511.28	345.17	55.80	61.18	14.00	8.60
strainears	1550.86	783.90	157.91	86.89	28.53	10.75
strainge	3737.04	825.88	678.73	118.14	254.19	33.83
stralight	2059.65	651.67	201.96	90.12	84.96	28.00
stramodic	1398.25	505.44	169.53	66.50	57.61	13.14
strances	4776.14	1367.75	828.62	243.00	236.32	29.67
stranisiting	688.38	409.50	245.80	149.91	81.89	70.70
stranity	4299.04	1071.12	756.82	136.14	296.46	37.00
stranizately	670.73	347.00	241.77	97.82	85.96	18.70
stranlisome	649.66	372.18	57.38	39.80	18.71	7.89
strantanying	520.76	363.58	101.41	110.64	45.93	53.50
strantations	588.04	435.50	220.82	123.73	163.08	86.20
strapion	3826.38	947.50	812.89	118.43	367.77	31.33
strating	5168.43	1299.38	2305.92	512.29	1197.68	266.50
strationship	364.88	201.17	121.31	33.64	87.84	11.90
strative	4282.96	1048.75	854.17	155.57	266.83	38.17
stratment	2993.38	871.78	686.41	109.00	348.25	36.86
stratorial	1597.95	640.30	279.45	95.44	90.24	18.00
strearates	2099.02	1060.80	468.97	274.44	126.70	88.38
strearch	3179.58	711.38	566.94	84.43	203.52	15.33
streariced	1858.83	787.90	406.01	152.89	69.41	17.25
streciened	2025.13	777.90	552.29	160.33	140.20	19.88
strecting	4344.60	1166.44	1570.91	430.88	769.85	220.29
strefully	2437.62	673.33	530.82	130.75	209.92	34.86
stregation	2445.69	773.50	976.35	217.67	614.10	112.25
strentable	1786.28	664.20	385.81	123.33	204.27	54.88
stresticance	504.14	290.75	117.27	67.09	64.20	29.70
strethention	678.41	353.25	297.64	102.00	186.01	47.00
strilles	4947.42	1434.12	779.34	274.14	172.42	47.83
stristmas	2837.80	950.56	291.17	88.88	112.59	16.43
strociduals	783.88	502.18	65.88	31.10	36.96	7.44
stroolic	2393.71	627.88	455.67	81.71	135.93	13.67
strublity	2844.54	881.44	379.47	117.00	173.77	34.57
structance	1508.61	570.10	360.91	82.44	202.69	28.75
structive	3323.30	887.44	685.35	131.62	277.21	35.29
strugess	3530.64	1174.00	634.65	171.00	262.70	47.00
strughtful	1062.88	400.10	91.04	32.67	52.73	11.00
strusance	2370.01	702.11	367.96	87.75	199.39	31.00
studemic	2090.71	527.12	538.24	72.57	165.48	8.67
studence	3170.24	680.88	860.51	92.00	429.34	22.17
studened	4769.04	1049.38	1754.85	259.29	418.18	33.17
studered	4640.05	1044.75	1833.41	283.00	425.47	62.17
sublicultion	680.55	312.83	370.25	100.27	234.73	45.30
sublisted	3178.15	975.56	1015.10	252.12	288.50	57.57
sublitten	3193.59	943.22	533.22	133.38	129.97	17.00
submarces	3079.83	1119.56	475.97	189.88	62.25	16.29
submetional	699.21	345.09	195.11	52.10	101.47	12.89
submitable	1594.66	607.70	405.58	111.56	198.82	53.50
suboresside	1000.67	461.36	136.13	42.70	50.40	12.33
suborganders	410.34	336.42	58.10	54.91	21.19	22.10
subormators	1154.54	607.55	300.93	117.80	88.22	26.33
subroactes	1767.14	950.70	411.03	218.11	59.57	41.62
subscrifying	477.73	332.33	93.98	102.82	45.02	53.20
subsersaties	800.19	492.50	319.14	143.18	149.63	49.70
subservation	745.72	349.33	427.31	128.00	294.58	72.70
subsidionary	444.81	268.50	81.86	34.36	36.47	12.70
substanding	1005.35	538.55	274.48	177.50	143.52	88.44
substically	809.35	429.00	252.84	119.60	111.05	46.11
substiclors	762.33	509.36	129.07	79.80	45.51	18.00
succedical	1295.05	498.50	283.97	59.56	101.49	15.38
succellances	543.15	405.42	81.20	67.73	25.05	12.10
succentivity	589.72	348.33	91.74	40.73	46.28	14.30
succerent	3328.44	953.78	775.41	122.25	347.57	25.43
succerned	3545.64	1004.22	953.56	212.62	154.03	20.71
succesenders	481.95	350.75	76.99	52.55	27.87	19.20
successed	3368.39	956.22	936.36	205.00	218.41	32.29
successingly	549.58	310.17	188.88	74.09	73.27	17.00
successition	724.73	357.92	348.10	101.91	213.09	49.10
suddemic	2179.52	566.38	476.25	63.57	159.21	7.67
suddened	4857.85	1088.62	1692.86	250.29	411.92	32.17
sudifity	4017.04	992.12	496.03	89.57	178.09	24.83
suffection	2272.22	697.50	1025.64	178.33	627.05	81.75
sufferating	1453.15	665.73	663.14	292.70	335.36	159.44
sufference	1524.47	524.40	538.52	94.22	280.79	27.12
sufferent	3161.94	883.67	875.05	117.00	445.60	27.00
sufferners	1657.02	816.90	339.12	138.11	109.59	39.25
sufferow	2308.27	561.62	305.82	64.43	48.88	7.50
sufferowees	864.90	601.91	123.00	106.40	19.33	4.00
sufficase	2354.41	725.56	314.30	60.75	95.42	10.71
sufficastion	671.73	322.25	341.55	96.45	200.77	44.20
sufficled	2949.96	864.33	862.18	187.38	111.91	20.43
sufficulance	475.30	212.00	173.28	35.09	112.29	10.90
sufficularly	557.69	261.92	238.92	63.45	136.18	5.50
sufficulness	476.10	327.08	134.01	64.27	83.34	38.60
sufficulough	303.03	142.33	109.56	19.64	67.17	3.40
suffilents	1503.38	727.10	316.36	92.22	86.21	26.00
suffilical	1111.85	448.90	278.09	66.00	80.29	15.50
suggerching	1058.74	540.91	246.40	173.40	116.20	83.33
suggerent	3082.66	901.67	768.22	117.50	357.91	24.57
suggerich	2836.81	807.89	466.04	121.38	105.80	30.00
suggessive	1884.09	649.90	448.04	77.11	225.51	28.38
sugorclubs	1433.89	676.80	104.44	33.11	11.15	1.62
sugubligents	411.47	280.33	109.50	37.45	55.11	10.60
sugumens	4059.17	1259.00	425.40	94.14	115.52	15.17
suildren	4320.51	999.88	966.92	95.43	504.34	4.50
suitiots	4020.97	1248.38	509.28	127.29	54.25	10.33
sulnectict	2098.23	730.70	485.73	124.33	134.16	21.00
sumembly	3325.96	718.75	844.27	111.86	189.52	9.50
sumitaneted	792.64	497.00	210.47	116.70	58.45	24.78
sunceing	4930.71	1280.38	1728.63	417.29	894.43	214.67
sunctric	2792.49	696.88	393.11	70.57	64.81	11.17
supbolic	2139.45	567.12	308.37	54.86	64.97	6.67
supeationd	2147.40	768.80	399.51	105.22	150.71	40.38
supectained	1113.05	580.91	201.57	99.90	41.54	18.78
supected	5061.59	1130.12	1604.49	262.00	375.34	48.50
supentional	847.58	386.09	230.12	66.30	117.23	19.44
superibution	700.90	347.75	357.82	115.73	216.16	52.00
superipally	1042.25	486.18	303.23	124.40	106.90	34.89
supernmented	435.66	324.42	141.78	86.82	49.69	25.70
supersexuate	385.30	242.50	66.16	43.55	16.47	15.40
superstrably	570.64	328.67	211.02	105.09	60.00	28.00
supervinally	571.64	335.83	198.67	106.00	72.19	38.20
supestition	1501.62	599.55	668.64	185.10	384.28	83.89
suplatione	1889.00	717.60	317.80	105.56	139.35	42.25
suppelved	3021.83	905.78	759.15	172.12	64.77	8.71
suppents	3870.47	1082.75	717.95	118.71	272.77	25.50
supperely	2861.24	818.56	611.53	138.38	129.08	19.43
supplemition	624.65	327.92	302.56	99.91	183.40	48.20
suppleroving	442.05	350.83	103.13	114.00	40.34	50.20
suppletred	1945.82	741.70	458.54	137.78	114.59	17.88
suppoenous	1573.33	772.00	237.48	74.89	78.46	23.75
suppormable	846.21	401.91	185.61	65.30	94.67	32.00
supposeful	1193.09	392.10	151.32	38.44	54.15	11.88
supposiated	931.96	535.82	236.05	137.40	84.03	54.44
surchands	2490.41	970.44	250.03	88.50	56.51	17.86
sureasurated	489.00	329.08	125.24	82.91	54.75	34.00
sureaurated	874.31	554.55	234.53	145.50	89.15	53.56
surecastive	1233.03	562.00	334.20	118.50	78.74	19.78
surelligents	504.70	341.92	145.38	47.27	77.30	13.00
suressifying	514.58	374.25	99.48	107.09	43.52	51.60
surfounded	1422.58	667.30	355.93	122.56	42.18	11.50
surikance	2517.60	757.44	387.64	91.12	145.96	24.29
surmitions	2092.02	967.90	388.67	129.33	200.98	52.25
surnaber	4239.31	1068.62	632.45	136.86	86.94	8.83
surocatic	2027.17	679.44	295.56	115.50	66.17	19.43
suroness	3944.88	1326.75	668.64	206.00	287.88	69.83
surplewory	1283.10	559.80	180.40	64.56	44.05	9.12
surpormanter	432.67	309.92	81.45	50.91	20.20	6.10
surprement	1946.04	695.90	590.03	84.44	351.25	32.00
surpriate	2874.54	896.78	373.87	128.38	127.16	39.14
surpributiac	569.74	302.67	184.01	62.09	51.58	6.40
surpribution	677.87	327.75	335.23	95.09	217.58	44.20
surpributors	565.15	356.42	93.23	41.73	46.27	10.00
surprical	2315.00	683.44	478.63	87.25	200.24	18.43
surprimation	739.45	366.67	384.57	122.27	255.08	69.00
surprione	3392.21	996.44	441.35	107.50	149.83	25.57
surprionship	374.13	212.58	126.77	29.18	76.28	7.90
surracting	2399.44	938.60	903.83	348.33	398.94	172.12
surreasional	466.08	239.25	149.76	34.82	80.93	7.30
surriced	5162.31	1220.88	1548.08	252.57	195.70	21.33
surrigerence	462.23	234.25	128.89	44.09	55.46	13.00
surroductive	597.82	321.08	203.56	68.27	67.02	13.70
surrophetic	501.25	324.00	87.26	42.50	29.33	8.78
sursenged	3403.66	1029.44	859.57	209.62	82.70	17.14
sursummen	2674.95	803.78	248.20	63.00	50.14	13.00
surtnendent	834.41	445.73	241.14	56.00	112.13	14.00
surventation	761.37	368.42	409.38	129.73	271.04	74.80
susinalinted	432.06	329.92	112.22	79.55	29.06	19.40
susingthence	377.43	209.42	103.41	35.36	45.02	11.90
susitation	2426.60	802.30	1066.72	222.78	635.53	112.50
suspection	2399.82	760.50	1005.32	189.78	623.32	83.88
suspenced	3337.11	977.11	872.10	198.00	111.90	17.57
suspetionate	436.43	287.92	60.45	45.55	20.95	15.00
suspident	2941.25	898.89	642.25	91.50	280.21	23.14
sustenness	1777.45	908.90	241.95	165.22	60.37	73.88
swaspier	4657.66	1222.88	495.13	186.43	18.41	48.33
swiftion	3624.43	883.12	822.67	122.29	418.79	34.00
swithforus	1013.84	610.50	65.47	39.78	5.37	4.25
switinued	3052.39	939.89	788.55	199.00	106.92	12.43
syllection	2234.60	706.10	952.24	176.44	636.36	83.12
symbinations	558.31	410.58	204.67	111.73	164.38	82.10
symborks	2775.08	874.00	86.23	42.57	25.76	6.00
symmunctive	1104.32	449.82	336.57	101.40	105.11	24.22
sympatheted	710.74	425.36	210.92	105.50	67.58	24.89
sympectively	516.55	300.58	137.72	75.09	36.97	24.20
symplactions	482.73	384.92	181.61	100.45	136.41	67.10
symplently	1396.69	583.10	398.19	115.33	140.74	26.00
synangent	2587.04	796.33	513.10	72.25	226.53	24.29
syntitutions	657.51	430.00	215.28	103.55	147.53	64.20
talatting	3797.75	1113.00	1343.21	405.62	590.13	201.86
taribition	2328.84	768.50	912.67	191.67	541.56	79.00
tealysis	3127.90	988.50	276.00	56.71	103.54	7.83
tearting	5284.58	1325.00	2140.93	499.57	1073.89	255.17
tecelement	2196.50	714.00	596.26	88.67	355.19	33.38
techitions	2206.68	935.10	376.78	115.67	217.57	49.38
techitterous	464.51	337.33	34.15	31.27	11.90	7.20
technizing	2182.48	807.90	570.11	258.89	308.77	134.62
teciously	2478.94	678.00	529.14	107.88	160.53	21.29
tecompations	543.14	428.42	211.07	120.91	163.81	84.30
tecountand	2089.81	705.50	255.61	60.67	104.75	11.75
tecourawal	1422.31	498.10	279.46	64.22	67.39	8.88
tecourching	1187.96	566.64	263.18	170.00	128.29	84.44
tecovation	2456.35	728.10	1009.08	202.78	626.93	107.12
tecuperies	2389.22	1074.50	425.00	217.22	106.72	49.00
tecurisity	2364.85	774.50	395.75	88.11	122.48	18.88
teediders	2847.16	1045.11	362.74	118.38	137.13	47.86
teeditially	1044.15	505.73	246.45	101.30	87.18	27.44
teelical	3357.88	711.12	618.37	81.14	179.11	15.67
teenance	3695.09	778.88	479.33	69.43	200.73	15.50
telatition	2518.71	787.90	991.61	194.56	591.86	82.12
telaxaties	2631.66	1123.50	712.33	269.44	209.82	69.88
